,Virginia,California,Florida,New York,New Jersey,Texas,Michigan,Massachusetts,Arizona,Washington,Colorado,Illinois,the District of Columbia,Nevada,Hawaii,New Hampshire,Utah,Georgia,Montana,Minnesota,Louisiana,Maryland,Pennsylvania,South Carolina,North Carolina,Vermont,Tennessee,Oregon,New Mexico,Rhode Island,Alaska,Maine,Alabama,Wisconsin,Arkansas,Mississippi,Indiana,West Virginia,Idaho,North Dakota,Connecticut,Kentucky,Missouri,Kansas,Delaware,Wyoming,Oklahoma,South Dakota,Nebraska,Iowa,Ohio
2008-01-01,259521.04557189974,442359.39741079253,225716.65549356045,285552.39594423264,355890.6160230157,145984.53583388752,138808.72938082324,344756.88145865564,253805.05379318228,326323.0293606775,239642.21509076658,207577.96102241267,398926.1580142449,290275.6118618296,478799.38696934766,251035.73774764544,251449.86488231822,169151.30367898932,200841.3819848916,209039.05871456317,157044.75767658406,335133.2931276511,171898.77379760012,164003.58303483218,174146.682933873,220405.28276711307,150615.77063015683,278878.7198147835,193564.6119390356,284291.68353007926,248328.8711653673,205932.46283640937,137996.52450538657,179470.67556664193,124747.85699009929,122327.70486035962,122223.20354128316,107647.73839161114,204419.09337294384,,304804.4966888321,111118.03258929464,141752.56187808074,122423.99259362851,276033.9458883579,208429.9426166527,111474.81306550278,147371.09846986164,134468.4359397425,124539.45693149243,131332.24165797498
2008-02-01,257828.19690094236,435212.39866300346,222094.53973532445,285412.6592354984,354780.5117681708,145579.0753222284,137665.2287184842,342755.0897650007,249281.0803325073,324930.00698476535,238704.82581170136,205915.34909046316,398056.80919362255,282085.06002411613,477850.04089014645,249900.4922141015,251586.8028577723,168439.91517159986,201313.70133256027,207361.42639049105,156999.31745757064,333109.09516060003,171867.66116351192,163894.4807499928,174213.27680113228,220808.4255228824,150189.73853902766,277791.55387815513,193415.89412415368,282497.9606997116,248391.40790616182,206043.3430564299,137783.0395277808,179148.17381687602,124760.35100628318,122201.39114200058,122290.71957186545,107855.66914345743,205169.1793891401,,302614.21919033135,111091.43512470265,141607.10038907325,122364.20907964284,274391.94332188537,208667.84536084518,111539.199955363,147920.11251000542,133945.78394773384,124652.66440583486,130859.02861521616
2008-03-01,255836.61997130688,426674.86660348927,218226.1509278063,285253.31021319004,353377.61271143664,144982.07506435105,136281.61986663716,340562.1595283468,244314.6730311547,323530.628637969,237805.64035578383,205135.98666026178,396934.56254555954,273664.65245556337,477671.6834295397,248656.5783594634,250850.91596516923,167576.8920937392,201087.68127492446,205734.4665518288,156919.4240814629,331078.47660501336,171800.11948544916,163634.15546818948,174294.98246958872,220940.03824709114,149830.32114840005,276458.2067129924,193095.7141569551,280585.692200494,248422.73954001008,205984.92818703502,137537.03318724866,178563.18326384135,124793.471913162,122117.71627037635,122249.65208118568,108029.62646876632,205410.04938204712,,300057.4793133047,111068.16498995277,141503.5323724106,122417.79369605468,273591.76016426604,208874.73376033804,111433.83417667326,148262.94432542872,133509.3877218801,124591.51217549307,130472.31711007263
2008-04-01,253569.58074938427,416667.12805827154,214459.2874893657,284890.5492278126,351235.615606153,144668.78797914097,134671.50142710307,338502.1297958998,238532.75906729442,321624.41735338274,237014.10242118323,203682.50764487762,395319.22229109186,266424.54483698815,477841.97438856045,247645.808504205,249476.25659291897,166834.65898662483,200692.14004292633,204152.87332169016,156802.13240403344,328616.70432873967,171753.1302541104,163306.04794671098,174338.24320739796,220297.01519666074,149632.4040881582,275099.2013528556,192615.7136509153,278534.93228054844,248184.88092553732,205373.1306162357,137352.41863360725,177828.90633327814,124848.98638599477,121798.55466850281,122155.08526099181,108182.93572733765,205270.51824209784,,298081.5789570901,110924.32990039396,141251.20726421793,122514.79674072967,273218.08122745674,208908.69899886183,111445.9857550339,148344.995178929,133246.42258540876,124404.25081441824,130137.37481443233
2008-05-01,251154.7554310198,406014.51061157463,210412.36254367128,284283.98143789504,348321.4464228588,144444.28613520766,133099.00465647655,336726.5116682345,234005.2566209374,319115.73550230014,236129.4745005106,203171.16951301668,393652.8207487802,260481.19968332894,479208.8410125482,245805.3068493182,247710.0778961447,166123.5399019263,200472.90458790315,202746.44767160167,156760.37355347504,325385.6366940554,171545.3832671075,162996.96325750105,174289.0614726626,219743.06211000812,149493.97509873685,273191.7516753851,192014.6469695186,276127.8334661518,248220.9218191634,204331.7505569735,137233.72250824145,177145.60020353235,124800.38258377329,121239.16535506351,122016.06656534452,108321.53455518512,204057.24016869254,,296519.2598823094,110741.34800511618,140902.05287189147,122716.58357511686,272591.68835184263,208769.2880449939,111487.89020908087,148339.1014607748,133091.79500354987,124267.03084325812,129866.09210967568
2008-06-01,249054.78261096287,395669.5754083627,206476.73996206562,283456.0399323293,345325.09782283904,144242.9527823555,131565.00949732037,335148.79181921174,229584.0502250394,316208.63301240077,235259.07070092438,201488.35451992354,392035.7846490632,254079.39688121693,479672.03293675464,243734.73681106264,245660.11003180142,165376.54657069594,200728.70189718888,201464.25122213733,156756.30319278152,321614.0706373472,171213.86664169506,162720.3506819491,174054.59854121497,219131.99490899962,149307.05863067866,271108.8248628248,191222.50626727907,273547.1819928616,248128.78375907856,202755.79072291986,137217.60283544753,176649.22846247256,124634.50615659585,120615.33080627811,121882.85506055411,108520.15961259977,202667.60908354042,,295228.6725600071,110550.68957413423,140460.6878823967,122901.77393066324,271029.58051355364,208448.42566734404,111710.27369010843,148411.53850869494,132937.55404302248,124141.81651864319,129557.6554042556
2008-07-01,246911.9010835985,385192.3027390821,202452.75296061972,282358.8232412113,342454.1195924728,144076.48838992952,130016.04308738315,333376.65366744035,224980.32293706705,313375.5482136021,234232.51463585367,200396.0120347858,389601.74329775764,247208.03786966382,476813.9585362428,241518.6251140123,243531.53238614238,164483.89501064658,201011.77400340347,200075.90435337625,156757.06896710055,317259.97490885155,170624.24205380425,162217.1464419008,173659.29934433673,218390.4353251675,148983.87000999096,268971.4393264502,190293.6086433614,270556.63067861757,248104.73414315583,201327.96444945232,137164.59691647306,176166.15782008946,124428.43933691242,119956.75372412075,121684.1482795615,108760.91569954627,201240.96458785384,,293699.00786655146,110479.31118952004,139997.87070859037,122978.28998262041,269051.25461066054,208194.9959864684,111814.37286410197,148512.43385230532,132761.9960226286,124023.77741592645,129257.9064414336
2008-08-01,244543.5301188991,375105.704629283,198269.0957420879,281172.07646224817,339701.5751251633,143721.6937084404,128182.6277649675,331340.1992054416,219208.60299637794,310299.10772276006,233253.01260428724,198349.24859364005,386362.856713085,240006.75203523913,471557.77307132474,239541.44878349453,241216.26241160918,163452.75002541463,200924.6819358768,198347.9746891444,156811.16564853286,312940.58406840655,169856.75615914777,161555.0726223071,173197.36602283185,217957.30268044354,148517.30377580356,266659.44139984186,189267.83166903947,267361.6493150241,248296.46275619275,199936.72145948783,136924.02261107462,175620.45276373345,124142.75048406994,119436.95469637068,121368.56620086712,108951.94689503261,199829.1342666731,,291628.0016698425,110476.03812137502,139491.13965195388,123052.08923791023,266818.01117645757,207967.8983480657,111825.06501089451,148694.88532438726,132532.66845771318,123926.42799209822,128898.71003459167
2008-09-01,242095.48143716823,365786.9164380692,194014.38886272023,279845.6910031344,336886.9665426154,143208.34334215787,126396.80740720069,328789.19483094895,213403.39277584327,307154.3703468044,232430.2716874754,196608.83760385236,383482.74807671184,232743.15555662554,465384.91716334823,237685.64192033876,239209.6395013295,162354.5922288119,200741.58651844392,196376.7624844168,156835.30889077715,308557.98727966024,169047.0264096879,160831.21185122183,172706.2105000563,217515.079207985,147966.8325170415,264259.84468118893,188313.92892837213,264007.4023298015,248390.92070705208,198891.3450187482,136630.87437162243,174929.5989558059,123863.47469248716,118932.5532369765,120951.49713066652,108410.79632372224,198311.4155591648,,289072.09281044157,110504.06492452421,139006.98038321582,123006.56216655094,264848.5391783539,207705.8750893236,111821.65767436802,148870.56659916602,132157.04809386647,123881.13505716348,128470.85652347903
2008-10-01,240024.8896325076,357728.50851271924,189710.8540707836,278251.69142705254,333907.8561198806,142597.7175639988,124851.61762241805,326029.36416849575,208312.1494126017,304179.59910630964,231779.9159900972,194247.04433829314,381873.5864890495,225848.00941688372,461447.14521770395,235634.52129453523,237339.02745760058,161132.7400818089,200507.51551893665,194313.23225998032,156801.58456135192,304425.3175673177,168344.12265245407,160168.18108019105,172205.50632079333,217055.75170229326,147450.68974056424,261821.27647324218,187213.63447034472,260604.9896124166,248618.9116229442,197971.53708177258,136216.07206149682,173971.05692924588,123529.16457767626,118540.93807026162,120608.65989218943,,196647.21402405403,,286389.9368681649,110519.98122603518,138569.53103604072,122969.28661217929,262691.0379504255,207343.12338621085,111894.22004264662,149097.80824487496,131658.85158549878,123791.41086163203,127912.384377039
2008-11-01,238310.26098964884,349916.08883478184,185479.4026301542,276506.66848946357,330743.8287606875,141998.6536425631,123454.86425420137,323238.6679631287,202581.8829353148,301316.6642261028,231048.1581936814,192034.45145796848,380539.16165797185,218395.12994689736,458086.0224746428,234035.09521353515,235637.82457902704,159609.36274515922,200486.66876692526,192419.309269673,156524.24385692886,300961.6911412356,167682.4764868249,159305.3316331245,171576.90231966198,216562.88645766233,146909.16541647664,259462.7649604249,186125.9364456285,257294.07943932587,248685.9949717447,197264.29484071964,135860.66421179404,172815.286936453,123220.1055050688,118278.79290198455,120290.9416871138,106568.91470252433,194895.97835840855,,283854.5022963682,110461.35352198879,138010.72281262532,122687.49335976457,260881.53800168997,207068.2085729336,111864.1439746917,149355.050841445,131083.39243197953,123693.14442684181,127351.09697103674
2008-12-01,236763.02469297012,342420.2940640508,181433.70160229728,274833.3973053564,327846.50626174983,141444.6973496067,121808.50295837659,320733.6153471483,196648.8641801876,298338.23910940986,230231.81454506773,189435.94457177803,378756.1744832126,211855.6450725353,454998.6887916524,232381.8432415257,233759.8025386012,157772.12839372785,200418.78918578554,190709.5451733394,156211.7979091618,297762.49846482015,166969.3009029386,158417.63153935093,170824.46497243634,216123.26849064612,146349.8671853711,256984.52331152986,185217.69853114375,253792.09339655927,248653.10664285635,196270.2869574431,135340.98687633008,171664.86415123008,122865.43931543881,118100.77175167105,119901.50294584951,106182.0661366144,193044.51690803588,,281732.71224645665,110358.47337851458,137406.6987569279,122387.32274729671,259103.09653049216,206927.4946758195,111748.1262022421,149569.32129898432,130487.7675746889,123580.64438343396,126683.81579855963
2009-01-01,235081.79004100128,335413.3892544752,177628.56927099233,273285.65851936984,325626.8792110808,140940.69500033406,119763.89334607974,318564.6174168541,191138.24953246827,295653.71761407703,229447.43593307852,186634.2435367872,378087.26199325843,205255.06033685882,452285.0797186827,231338.4237793296,231447.1697891065,155902.617106744,200295.85769524684,189096.35049631065,155908.92715117426,294642.10270368337,166241.91474005385,157397.61731162842,169996.394965786,215912.80478142688,145834.18498083449,254827.80871666584,184580.65859064236,250304.3402189829,248457.32608835943,195090.62642246528,134904.78467088216,170170.1901551617,122480.46218190719,117823.4980141616,119539.961899789,106257.14316529936,191028.68437565383,162648.46440772532,279865.3042307568,110275.4642845941,136814.0281844721,121967.08229159856,257652.17488780277,206912.6807638881,111583.90796655444,149843.1438956153,129960.84764578135,123421.25376670707,125914.1250493061
2009-02-01,233457.52898665564,330310.70768998965,174247.4375526437,271953.7663536074,323818.7761403976,140676.01238011685,117646.65501107038,316492.18915802357,187614.89969489528,292893.258684245,228973.72733907166,184401.72694552373,378195.8023068405,200031.608100618,448743.01678405906,230282.46288633192,229145.78503695,154226.3892146641,199903.20744965735,187576.41783410104,155814.8588915034,291263.21423718886,165763.97991849182,156472.51528089002,169373.9192669386,215817.08459467324,145437.48495102752,252493.5942858924,183919.062959556,247068.31782052424,248635.7107703699,194005.21232988057,134406.92459314156,169108.72884466758,122027.90760165737,117512.95395808958,119222.65769632353,106416.95516393193,188835.03011577076,162658.39725190692,278678.7962056804,110244.40990318531,136378.36038772718,121731.03261638772,256278.5737122161,206802.61408785815,111336.10377247307,149886.37532611538,129650.80431771913,123208.34287519539,125071.07612113845
2009-03-01,231866.12557952013,326084.436646715,171068.8302600394,270773.13091731333,322073.7354179944,140567.40629816373,115594.33191333893,314373.79197372164,184455.88504602588,290001.9418897187,228652.63812964945,182225.2172185625,378077.31443957234,194910.79505399676,445349.1649027898,229369.05618520748,226830.61186374782,152719.0237945637,199541.3316727683,185821.53194153696,155787.44363016784,287762.5666397062,165527.85749605487,155709.75063685767,168881.13436064802,215676.36943951264,145054.7975503899,250157.71264402222,182729.4525090004,243914.56183926694,248973.13273870046,192889.29634855886,133920.66590156473,168217.8259954795,121547.55839492816,117253.00452095263,119041.57493289525,106603.2174218202,186574.5338668501,162615.23857088262,277269.7431511362,110194.82111135298,136047.98106633758,121633.8272967098,254790.62393657098,206406.54843868452,111154.60030348813,149806.46972495198,129835.784733041,123021.75593769137,124308.62125096004
